"NEWID","DIRACC","DIRACC_","AGE_REF","AGE_REF_","AGE2","AGE2_","AS_COMP1","AS_C_MP1","AS_COMP2","AS_C_MP2","AS_COMP3","AS_C_MP3","AS_COMP4","AS_C_MP4","AS_COMP5","AS_C_MP5","BATHRMQ","BATHRMQ_","BEDROOMQ","BEDR_OMQ","BLS_URBN","BUILDING","BUIL_ING","CUTENURE","CUTE_URE","EARNCOMP","EARN_OMP","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FGOVRETX","FGOV_ETX","FINCBTAX","FINCBT_X","FINDRETX","FIND_ETX","FINLWT21","FJSSDEDX","FJSS_EDX","FPRIPENX","FPRI_ENX","FRRDEDX","FRRDEDX_","FRRETIRX","FRRE_IRX","FSALARYX","FSAL_RYX","FSSIX","FSSIX_","HLFBATHQ","HLFB_THQ","INC_HRS1","INC__RS1","INC_HRS2","INC__RS2","INC_RANK","INC__ANK","INCNONW1","INCN_NW1","INCNONW2","INCN_NW2","INCOMEY1","INCO_EY1","INCOMEY2","INCO_EY2","INCWEEK1","INCW_EK1","INCWEEK2","INCW_EK2","MISCTAXX","MISC_AXX","LUMPSUMX","LUMP_UMX","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONINCMX","NONI_CMX","NUM_AUTO","NUM__UTO","OCCUCOD1","OCCU_OD1","OCCUCOD2","OCCU_OD2","OTHRINCX","OTHR_NCX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","POPSIZE","PRINEARN","PRIN_ARN","QINTRVMO","QINTRVYR","RACE2","RACE2_","REF_RACE","REF__ACE","REGION","RENTEQVX","RENT_QVX","ROOMSQ","ROOMSQ_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","ST_HOUS","ST_HOUS_","VEHQ","VEHQ_","WELFAREX","WELF_REX","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","TOTEXPPQ","TOTEXPCQ","FOODPQ","FOODCQ","FDHOMEPQ","FDHOMECQ","FDAWAYPQ","FDAWAYCQ","FDXMAPPQ","FDXMAPCQ","FDMAPPQ","FDMAPCQ","ALCBEVPQ","ALCBEVCQ","HOUSPQ","HOUSCQ","SHELTPQ","SHELTCQ","OWNDWEPQ","OWNDWECQ","MRTINTPQ","MRTINTCQ","PROPTXPQ","PROPTXCQ","MRPINSPQ","MRPINSCQ","RENDWEPQ","RENDWECQ","RNTXRPPQ","RNTXRPCQ","RNTAPYPQ","RNTAPYCQ","OTHLODPQ","OTHLODCQ","UTILPQ","UTILCQ","NTLGASPQ","NTLGASCQ","ELCTRCPQ","ELCTRCCQ","ALLFULPQ","ALLFULCQ","FULOILPQ","FULOILCQ","OTHFLSPQ","OTHFLSCQ","TELEPHPQ","TELEPHCQ","WATRPSPQ","WATRPSCQ","HOUSOPPQ","HOUSOPCQ","DOMSRVPQ","DOMSRVCQ","DMSXCCPQ","DMSXCCCQ","BBYDAYPQ","BBYDAYCQ","OTHHEXPQ","OTHHEXCQ","HOUSEQPQ","HOUSEQCQ","TEXTILPQ","TEXTILCQ","FURNTRPQ","FURNTRCQ","FLRCVRPQ","FLRCVRCQ","MAJAPPPQ","MAJAPPCQ","SMLAPPPQ","SMLAPPCQ","MISCEQPQ","MISCEQCQ","APPARPQ","APPARCQ","MENBOYPQ","MENBOYCQ","MENSIXPQ","MENSIXCQ","BOYFIFPQ","BOYFIFCQ","WOMGRLPQ","WOMGRLCQ","WOMSIXPQ","WOMSIXCQ","GRLFIFPQ","GRLFIFCQ","CHLDRNPQ","CHLDRNCQ","FOOTWRPQ","FOOTWRCQ","OTHAPLPQ","OTHAPLCQ","TRANSPQ","TRANSCQ","CARTKNPQ","CARTKNCQ","CARTKUPQ","CARTKUCQ","OTHVEHPQ","OTHVEHCQ","GASMOPQ","GASMOCQ","VEHFINPQ","VEHFINCQ","MAINRPPQ","MAINRPCQ","VEHINSPQ","VEHINSCQ","VRNTLOPQ","VRNTLOCQ","PUBTRAPQ","PUBTRACQ","TRNTRPPQ","TRNTRPCQ","TRNOTHPQ","TRNOTHCQ","HEALTHPQ","HEALTHCQ","HLTHINPQ","HLTHINCQ","MEDSRVPQ","MEDSRVCQ","PREDRGPQ","PREDRGCQ","MEDSUPPQ","MEDSUPCQ","ENTERTPQ","ENTERTCQ","FEEADMPQ","FEEADMCQ","TVRDIOPQ","TVRDIOCQ","OTHEQPPQ","OTHEQPCQ","PETTOYPQ","PETTOYCQ","OTHENTPQ","OTHENTCQ","PERSCAPQ","PERSCACQ","READPQ","READCQ","EDUCAPQ","EDUCACQ","TOBACCPQ","TOBACCCQ","MISCPQ","MISCCQ","MISC1PQ","MISC1CQ","MISC2PQ","MISC2CQ","CASHCOPQ","CASHCOCQ","PERINSPQ","PERINSCQ","LIFINSPQ","LIFINSCQ","RETPENPQ","RETPENCQ","HH_CU_Q","HH_CU_Q_","HHID","HHID_","SWIMPOOL","SWIM_OOL","APTMENT","APTMENT_","OFSTPARK","OFST_ARK","WINDOWAC","WIND_WAC","CNTRALAC","CNTR_LAC","CHILDAGE","CHIL_AGE","INCLASS","STATE","ERANKH","ERANKH_","TOTEX4PQ","TOTEX4CQ","MISCX4PQ","MISCX4CQ","VEHQL","VEHQL_","NUM_TVAN","NUM__VAN","TTOTALP","TTOTALC","TFOODTOP","TFOODTOC","TFOODAWP","TFOODAWC","TFOODHOP","TFOODHOC","TALCBEVP","TALCBEVC","TOTHRLOP","TOTHRLOC","TTRANPRP","TTRANPRC","TGASMOTP","TGASMOTC","TVRENTLP","TVRENTLC","TCARTRKP","TCARTRKC","TOTHVHRP","TOTHVHRC","TOTHTREP","TOTHTREC","TTRNTRIP","TTRNTRIC","TFAREP","TFAREC","TAIRFARP","TAIRFARC","TOTHFARP","TOTHFARC","TLOCALTP","TLOCALTC","TENTRMNP","TENTRMNC","TFEESADP","TFEESADC","TOTHENTP","TOTHENTC","OWNVACP","OWNVACC","VOTHRLOP","VOTHRLOC","VMISCHEP","VMISCHEC","UTILOWNP","UTILOWNC","VFUELOIP","VFUELOIC","VOTHRFLP","VOTHRFLC","VELECTRP","VELECTRC","VNATLGAP","VNATLGAC","VWATERPP","VWATERPC","MRTPRNOP","MRTPRNOC","UTILRNTP","UTILRNTC","RFUELOIP","RFUELOIC","ROTHRFLP","ROTHRFLC","RELECTRP","RELECTRC","RNATLGAP","RNATLGAC","RWATERPP","RWATERPC","PORCH","PORCH_","ETOTALP","ETOTALC","ETOTAPX4","ETOTACX4","EHOUSNGP","EHOUSNGC","ESHELTRP","ESHELTRC","EOWNDWLP","EOWNDWLC","EOTHLODP","EOTHLODC","EMRTPNOP","EMRTPNOC","EMRTPNVP","EMRTPNVC","ETRANPTP","ETRANPTC","EVEHPURP","EVEHPURC","ECARTKNP","ECARTKNC","ECARTKUP","ECARTKUC","EOTHVEHP","EOTHVEHC","EENTRMTP","EENTRMTC","EOTHENTP","EOTHENTC","ENOMOTRP","ENOMOTRC","EMOTRVHP","EMOTRVHC","EENTMSCP","EENTMSCC","EMISCELP","EMISCELC","EMISCMTP","EMISCMTC","UNISTRQ","UNISTRQ_","WELFREBX","WELF_EBX","LUMPSUMB","LUMP_UMB","LMPSUMBX","LMPS_MBX","OTHRINCB","OTHR_NCB","OTRINCBX","OTRI_CBX","INCLASS2","INCL_SS2","CUID","INTERI","HORREF1","HORREF1_","HORREF2","HORREF2_","ERANKHM","ERANKHM_","FGOVRETM","FGOV_ETM","FINCBTXM","FINCB_XM","FINCBTX1","FINCBTX2","FINCBTX3","FINCBTX4","FINCBTX5","FINCBTXI","FJSSDEDM","FJSS_EDM","FJSSDED1","FJSSDED2","FJSSDED3","FJSSDED4","FJSSDED5","FPRIPENM","FPRI_ENM","FRRDEDM","FRRDEDM_","FRRETIRM","FRRE_IRM","FRRETIR1","FRRETIR2","FRRETIR3","FRRETIR4","FRRETIR5","FRRETIRI","FSALARYM","FSAL_RYM","FSALARY1","FSALARY2","FSALARY3","FSALARY4","FSALARY5","FSALARYI","FSSIXM","FSSIXM_","FSSIX1","FSSIX2","FSSIX3","FSSIX4","FSSIX5","FSSIXI","INC_RNKM","INC__NKM","INC_RNK1","INC_RNK2","INC_RNK3","INC_RNK4","INC_RNK5","OTHRINCM","OTHR_NCM","OTHRINC1","OTHRINC2","OTHRINC3","OTHRINC4","OTHRINC5","OTHRINCI","PRINERNM","PRIN_RNM","PRINERN1","PRINERN2","PRINERN3","PRINERN4","PRINERN5","WELFAREM","WELF_REM","WELFARE1","WELFARE2","WELFARE3","WELFARE4","WELFARE5","WELFAREI","PSU","HISP_REF","HISP2","HIGH_EDU","BUILT","BUILT_","CREDFINX","CRED_INX","CREDITB","CREDITB_","CREDITBX","CRED_TBX","CREDITX","CREDITX_","CREDTYRX","CRED_YRX","CREDYRB","CREDYRB_","CREDYRBX","CRED_RBX","DEFBENRP","DEFB_NRP","EITC","EITC_","FFTA_OWE","FMLPYYRX","FMLP_YRX","FS_AMTX1","FS_AMTX2","FS_AMTX3","FS_AMTX4","FS_AMTX5","FS_AMTXI","FS_AMTXM","FS_MTHI","FS_MTHI_","FSMPFRMX","FSMP_RMX","FSMPFRX1","FSMPFRX2","FSMPFRX3","FSMPFRX4","FSMPFRX5","FSMPFRXI","FSMPFRXM","FSTA_OWE","INTRDVBX","INTR_VBX","INTRDVB","INTRDVB_","INTRDVX","INTRDVX_","INTRDVX1","INTRDVX2","INTRDVX3","INTRDVX4","INTRDVX5","INTRDVXI","INTRDVXM","IRAB","IRAB_","IRABX","IRABX_","IRAX","IRAX_","IRAYRB","IRAYRB_","IRAYRBX","IRAYRBX_","IRAYRX","IRAYRX_","JFS_AMT","JFS_AMT_","JFS_AMT1","JFS_AMT2","JFS_AMT3","JFS_AMT4","JFS_AMT5","JFS_AMTM","LIQDYRBX","LIQD_RBX","LIQUIDBX","LIQU_DBX","LIQUDYRB","LIQU_YRB","LIQUDYRX","LIQU_YRX","LIQUIDB","LIQUIDB_","LIQUIDX","LIQUIDX_","MEALSPAY","MEAL_PAY","MLPAYWKX","MLPA_WKX","MLPYQWKS","MLPY_WKS","NETRENTB","NETR_NTB","NETRENTX","NETR_NTX","NETRNTBX","NETR_TBX","NETRENT1","NETRENT2","NETRENT3","NETRENT4","NETRENT5","NETRENTI","NETRENTM","OTHASTBX","OTHA_TBX","OTHASTB","OTHASTB_","OTHASTX","OTHASTX_","OTHFINX","OTHFINX_","OTHLONBX","OTHL_NBX","OTHLYRBX","OTHL_RBX","OTHLNYRB","OTHL_YRB","OTHLNYRX","OTHL_YRX","OTHLOAN","OTHLOAN_","OTHLONB","OTHLONB_","OTHLONX","OTHLONX_","OTHREGBX","OTHR_GBX","OTHREGB","OTHREGB_","OTHREGX","OTHREGX_","OTHREGX1","OTHREGX2","OTHREGX3","OTHREGX4","OTHREGX5","OTHREGXI","OTHREGXM","OTHSYRBX","OTHS_RBX","OTHSTYRB","OTHS_YRB","OTHSTYRX","OTHS_YRX","RETS_RVB","RETSURVX","RETS_RVX","RETSRVBX","RETS_VBX","RETSURV","RETSURV_","RETSURV1","RETSURV2","RETSURV3","RETSURV4","RETSURV5","RETSURVB","RETSURVI","RETSURVM","ROYESTBX","ROYE_TBX","ROYESTB","ROYESTB_","ROYESTX","ROYESTX_","ROYESTX1","ROYESTX2","ROYESTX3","ROYESTX4","ROYESTX5","ROYESTXI","ROYESTXM","STCKYRBX","STCK_RBX","STDNTYRB","STDN_YRB","STDNTYRX","STDN_YRX","STDTYRBX","STDT_RBX","STOCKYRB","STOC_YRB","STOCKYRX","STOC_YRX","STOCKB","STOCKB_","STOCKBX","STOCKBX_","STOCKX","STOCKX_","STUDFINX","STUD_INX","STUDNTBX","STUD_TBX","STUDNTB","STUDNTB_","STUDNTX","STUDNTX_","WHLFYRBX","WHLF_RBX","WHLFYRB","WHLFYRB_","WHLFYRX","WHLFYRX_","WHOLIFBX","WHOL_FBX","WHOLIFB","WHOLIFB_","WHOLIFX","WHOLIFX_","FSMP_RXM","INTR_VXM","NETR_NTM","OTHR_GXM","RETS_RVM","ROYE_TXM","FINAT_EM","FINATXE1","FINATXE2","FINATXE3","FINATXE4","FINATXE5","TOTXEST","BUSCREEN","BUSC_EEN","INT_HOME","INT_PHON","DIVISION","DESFLG","BIRTHYR","VEHICTAX","REFGEN","FFTAXOWE","FSTAXOWE","FINATXEM"
"03248824","1","D",47,"D",.,"A",1,"D",2,"D",0,"D",1,"D",0,"D",3,"D",5,"D","1","01","D","4","D","1","D","15","D",,"A",4,"D","6","D",0,"D",130000,"D",0,"D",17528.728,9232,"D",0,"D",0,"D",0,"D",130000,"D",0,"D",1,"D",60,"D",.,"A",0.8771624,"D",,"A",,"A","1","D",,"A",52,"D",.,"A",.,"A",.,"A","4","D",1,"D",0,"D",3,"D","05","D",,"A",.,"A",2,"D",0,"D","3","01","D","07","2016",,"A","1","D","4",.,"A",10,"D","1","D",,"A","1","2","D",4,"D",.,"A",.,32995.003,33738.126,.,35192.61,.,33851.314,34536.342,.,.,.,36839.289,.,.,.,.,.,31041.233,36518.891,33732.883,.,34037.014,.,.,.,32089.667,31312.503,32452.19,35511.202,34106.059,.,32187.315,30787.276,39222.306,.,.,34439.596,.,32844.251,.,.,32853.224,34083.812,.,52919.9999,0,9863,0,2210,0,7653,0,7653,0,0,0,83,0,10159,0,5420,0,0,0,0,0,0,0,0,0,5420,0,5420,0,0,0,0,0,2205,0,195,0,750,0,0,0,0,0,0,0,1260,0,0,0,840,0,600,0,600,0,0,0,240,0,1694,0,0,0,0,0,0,0,848,0,0,0,846,0,2040,0,1060,0,1060,0,0,0,450,0,210,0,240,0,0,0,530,0,0,0,6158,0,0,0,0,0,0,0,1332,0,444,0,0,0,1950,0,12,0,2420,0,2420,0,0,0,10110,0,7500,0,2000,0,210,0,400,0,1699,0,1390,0,99,0,210,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,2307.9999,0,0,0,2307.9999,0,1,"D",.,"A",,"A",,"A",,"A",,"A",,"A","6","D","09","49",0.9886508,"D",52919.9999,0,0,0,0,"D",1,"D",3000,0,353,0,353,0,0,0,83,0,0,0,2564,0,132,0,12,0,0,0,0,0,12,0,2420,0,2231,0,2166,0,65,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A",54576,0,54576,0,10159,0,5420,0,0,0,0,0,0,0,0,0,7814,0,2100,0,2100,0,0,0,0,0,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,"03","D",.,"A",,"A",.,"A",,"A",.,"A","6","D",324882,4,,"A",,"A",0.9894834,"D",0,"D",130000,"D",130000,130000,130000,130000,130000,100,9232,"D",9232,9232,9232,9232,9232,0,"D",0,"D",0,"D",0,0,0,0,0,100,130000,"D",130000,130000,130000,130000,130000,100,0,"D",0,0,0,0,0,100,0.8548043,"D",0.8519906,0.8527132,0.8490476,0.8513674,0.854274,.,"A",.,.,.,.,.,100,"01","D","01","01","01","01","01",.,"A",.,.,.,.,.,100,,"2",,"15",,"A",0,"D",,"A",.,"A",18000,"D",21000,"D",,"A",.,"A","2","D","2","D","D",.,"A",.,.,.,.,.,100,.,.,"A",0,"D",0,0,0,0,0,100,0,"D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",0,"D",,"A",.,"A",0,"D",0,"D",0,0,0,0,0,0,.,"A",.,"A",,"A",4000,"D",,"A",4000,"D","2","D",.,"A",.,"A",,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A","2","D",,"A",.,"A",.,"A",,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A","A",.,"A",.,"A","2","D",.,.,.,.,.,,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,"A",,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A","D","A","A","A","A","A","D",102768,102768,102768,102768,102768,27232,"2",.,,,"8",,1969,.,"4",20732,6500,102768
"03248844","1","D",76,"D",79,"D",1,"D",1,"D",0,"D",0,"D",0,"D",2,"D",3,"D","1","01","D","2","D","8","D","15","D","15","D",2,"D","1","D",0,"D",14422,"D",0,"D",17005.386,0,"D",0,"D",0,"D",7222,"D",0,"D",0,"D",1,"D",.,"A",.,"A",0.2431703,"D","1","D","1","D",,"A",,"A",0,"D",0,"D",.,"A",.,"A","1","D",0,"D",0,"D",1,"D",,"A",,"A",.,"A",0,"D",2,"D","1","01","D","07","2016","1","D","1","D","3",2500,"D",10,"D","2","D","1","D","1","2","D",1,"D",.,"A",.,.,.,.,31935.37,33650.105,36307.214,37866.575,35862.431,.,35953.968,32998.979,35537.842,.,.,33771.331,.,37011.612,.,.,35428.574,33497.87,.,38413.251,32130.311,.,43262.874,.,32100.257,40237.141,.,.,.,29531.754,.,.,.,.,.,32655.175,36757.75,33668.626,.,28360.598,13629.8,0,1482,0,1040,0,442,0,442,0,0,0,0,0,2027,0,773,0,773,0,0,0,750,0,23,0,0,0,0,0,0,0,0,0,750,0,0,0,525,0,0,0,0,0,0,0,90,0,135,0,393,0,270,0,270,0,0,0,123,0,111,0,21,0,0,0,0,0,0,0,0,0,90,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,21,0,1747,0,0,0,0,0,0,0,210,0,0,0,1400,0,117,0,20,0,0,0,0,0,0,0,5981.8,0,1930.8,0,3871,0,180,0,0,0,368,0,0,0,222,0,146,0,30,0,116,0,100,0,20,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,1,"D",.,"A",,"A",,"A","02","D",,"A","05","D","0","D","03","51",0.5412611,"D",13629.8,0,0,0,0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03","D",13629.8,0,13629.8,0,2027,0,773,0,773,0,0,0,0,0,0,0,1747,0,0,0,0,0,0,0,0,0,368,0,116,0,0,0,0,0,116,0,0,0,0,0,"03","D",.,"A",,"A",.,"A",,"A",.,"A","1","D",324884,4,,"A",,"A",0.5622373,"D",0,"D",14422,"D",14422,14422,14422,14422,14422,100,0,"D",0,0,0,0,0,0,"D",0,"D",7222,"D",7222,7222,7222,7222,7222,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,0.1240816,"D",0.1333616,0.1294756,0.1361405,0.1326219,0.1294195,.,"A",.,.,.,.,.,100,"01","D","01","01","01","01","01",.,"A",.,.,.,.,.,100,"S35A","2","2","15","1975","D",.,"A",,"A",.,"A",.,"A",.,"A",,"A",.,"A","1","D","2","D","D",.,"A",.,.,.,.,.,100,.,.,"A",0,"D",0,0,0,0,0,100,0,"D",.,"A",,"A",400,"D",400,400,400,400,400,100,400,,"A",.,"A",200000,"D",,"A",.,"A",200000,"D",0,"D",0,0,0,0,0,0,.,"A",.,"B",,"A",.,"A",,"C",.,"C","2","D",.,"A",.,"A",,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A","2","D",,"A",.,"A",.,"A",,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A","A",6800,"D",.,"A","1","D",6800,6800,6800,6800,6800,,100,6800,.,"A",,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,"A",,"A",31000,"D",,"A",.,"A",31000,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A","D","D","A","A","D","A","D",14422,14422,14422,14422,14422,0,"2",.,,,"5",,1940,.,"2",0,0,14422
"03248864","1","D",60,"D",60,"D",1,"D",1,"D",0,"D",0,"D",0,"D",1,"D",3,"D","1","01","D","1","D","1","D","12","D","15","D",2,"D","1","D",0,"D",90000,"D",21000,"D",16097.507,6885,"D",0,"D",0,"D",0,"D",90000,"D",0,"D",0,"D",75,"D",.,"A",0.7701874,"D",,"A","1","D","1","D",,"A",52,"D",0,"D",.,"A",10000,"D","1","D",1,"D",10000,"D",0,"D","01","D",,"A",.,"A",0,"D",0,"D","4","01","D","07","2016","1","D","1","D","2",1000,"D",6,"D","1","D","2","D","1","2","D",2,"D",.,"A",28402.315,.,.,43770.362,.,.,.,31794.794,42199.425,.,33943.996,.,30629.086,30661.623,.,.,32264.683,.,.,35173.846,.,36302.13,.,.,26972.15,30627.961,40276.688,.,25823.742,28581.514,32083.305,28233.027,29236.733,.,.,.,41649.786,.,31877.327,26754.781,35820.971,.,.,.,26526.25,0,1326,0,1060,0,266,0,266,0,0,0,0,0,11718,0,5910,0,5751,0,1703,0,875,0,3173,0,0,0,0,0,0,0,159,0,1100,0,0,0,330,0,500,0,0,0,500,0,270,0,0,0,566,0,275,0,275,0,0,0,291,0,4142,0,0,0,105,0,0,0,85,0,0,0,3952,0,33,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,2678,0,0,0,0,0,0,0,1267,0,190,0,480,0,213,0,185,0,343,0,343,0,0,0,2295,0,780,0,1065,0,200,0,250,0,540,0,40,0,390,0,110,0,60,0,50,0,65,0,75,0,0,0,0,0,45,0,45,0,0,0,120,0,7631.25,0,660,0,6971.25,0,1,"D",.,"A",,"A",,"A","02","D","06","D",,"A","0","D","09","55",0.9166073,"D",26526.25,0,45,0,0,"D",2,"D",790,0,156,0,136,0,20,0,0,0,159,0,475,0,127,0,5,0,0,0,0,0,5,0,343,0,312,0,234,0,78,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A",28830.25,0,28830.25,0,12592,0,6784,0,6625,0,159,0,874,0,0,0,4108,0,1620,0,0,0,1620,0,0,0,540,0,50,0,0,0,0,0,50,0,45,0,0,0,"03","D",.,"A",,"A",.,"A",,"A",.,"A","5","D",324886,4,,"A",,"A",0.9214903,"D",0,"D",90000,"D",90000,90000,90000,90000,90000,100,6885,"D",6885,6885,6885,6885,6885,0,"D",0,"D",0,"D",0,0,0,0,0,100,90000,"D",90000,90000,90000,90000,90000,100,0,"D",0,0,0,0,0,100,0.7261712,"D",0.7289616,0.7254269,0.7224138,0.7245997,0.727076,.,"A",.,.,.,.,.,100,"01","D","01","01","01","01","01",.,"A",.,.,.,.,.,100,,"2","2","15","1935","D",.,"C",,"A",.,"A",5500,"D",5500,"D",,"A",.,"A","2","D","1","D","D",.,"A",.,.,.,.,.,100,.,.,"A",0,"D",0,0,0,0,0,100,0,"D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",120000,"D",,"A",.,"A",85000,"D",0,"D",0,0,0,0,0,0,.,"A",.,"A",,"A",1500,"D",,"A",3600,"D","2","D",.,"A",.,"A",,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A","2","D",,"A",.,"A",.,"A",,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A","A",.,"A",.,"A","2","D",.,.,.,.,.,,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",34000,"D",.,"A",,"A",.,"A",,"A",.,"A",.,"A",.,"C",.,"A",,"A",34000,"D",6250,"D","4","D",.,"C",6250,"D","4","D",.,"C","D","A","A","A","A","A","D",75964,75964,75964,75964,75964,14036,"2",.,,,"3",,1956,.,"3",9372,4664,75964
