"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYC","VEHICYC_","VEHDISP","VEHDISP_","VDISPMO","VDISPMO_","SALEX","SALEX_","REIMBURX","REIM_URX","EXREIMBX","EXRE_MBX","LOANSTAT","LOAN_TAT","FINPAYMX","FINP_YMX","VEHICIC","VEHICIC_"
"20132",2572785,30,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2573035,37,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2573385,27,0,"1","110","D","4","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2573465,29,0,"1","100","D","1","D","05","D",350,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2574025,31,0,"1","110","D","1","D","04","D",17000,"D",.,"A",.,"A","1","D",.,"A","02","D"
"20132",2574225,59,0,"2","170","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2574285,27,0,"2","100","D","1","D","03","D",3500,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2574285,28,0,"2","100","D","1","D","03","D",1000,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2574315,24,0,"1","100","D","4","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2574415,61,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2574845,16,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2574845,17,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2575075,23,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2575585,41,0,"1","100","D","4","D","03","D",.,"A",1575,"D",.,"A","2","D",.,"A","03","D"
"20132",2575915,53,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2576045,38,0,"2","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2576185,14,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2576205,23,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2576495,45,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",16000,"D","02","D"
"20132",2576525,23,0,"1","100","D","4","D","05","D",.,"A",.,"A",11000,"D","1","D",.,"A","02","D"
"20132",2576705,24,0,"1","100","D","1","D","05","D",1400,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2576985,39,0,"1","110","D","1","D","03","D",1200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2577095,30,0,"1","110","D","5","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20132",2577115,16,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2577235,60,0,"2","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2577365,27,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2578005,32,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2578545,12,0,"1","100","D","1","D","03","D",1400,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2578775,31,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20132",2578964,50,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2579084,38,0,"2","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2579555,24,0,"1","100","D","4","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2580384,17,0,"1","110","D","1","D","03","D",1800,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2580504,22,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2580674,25,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2580744,20,0,"1","100","D","1","D","03","D",2000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2580764,21,0,"1","100","D","1","D","02","D",250,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2580954,14,0,"1","100","D","1","D","01","D",2200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2581024,16,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2581134,13,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2581194,40,0,"2","110","D","1","D","01","D",5000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2581484,66,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2582154,22,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2582344,18,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20132",2583034,7,0,"1","100","D","4","D","03","D",.,"A",400,"D",.,"A","2","D",.,"A","01","D"
"20132",2583174,22,0,"1","110","D","4","D","01","D",.,"A",7800,"F",.,"A","2","D",.,"A","01","D"
"20132",2583264,14,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2583704,35,0,"2","100","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20132",2584174,13,0,"1","100","D","1","D","03","D",300,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2584514,8,0,"1","100","D","4","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2585964,72,0,"2","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2585964,73,0,"2","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2586004,39,0,"1","110","D","1","D","02","D",1000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2587084,20,0,"1","110","D",,"C","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2587424,16,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A",,"C",.,"A","02","D"
"20132",2587424,17,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A",,"C",.,"A","03","D"
"20132",2587674,34,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2587974,34,0,"1","100","D","1","D","02","D",3200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2588324,20,0,"1","110","D","5","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2588324,21,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","04","D"
"20132",2588504,46,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2588614,27,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2588644,41,0,"1","110","D","1","D","01","D",1600,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2588834,22,0,"1","100","D","1","D","02","D",1500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2588884,46,0,"1","100","D","1","D","01","D",5500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2588884,47,0,"2","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2589114,21,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A",,"C",.,"A","02","D"
"20132",2589114,22,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A",,"C",.,"A","03","D"
"20132",2589204,19,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2589284,46,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2589374,30,0,"1","120","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2589684,27,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2589774,22,0,"1","110","D","1","D","02","D",1000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2590034,15,0,"1","110","D","4","D","03","D",.,"A",7800,"D",.,"A","2","D",.,"A","01","D"
"20132",2590484,49,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2590844,16,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2590954,25,0,"1","100","D","4","D","04","D",.,"A",3000,"F",.,"A","2","D",.,"A","01","D"
"20132",2591074,28,0,"1","200","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2591664,37,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2591894,37,0,"1","100","D","1","D","03","D",3500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2592054,49,0,"1","100","D","4","D","04","D",.,"A",9400,"D",.,"A","2","D",.,"A","03","D"
"20132",2592764,14,0,"1","100","D","1","D","02","D",1500,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2593444,32,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20132",2593564,20,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2593854,44,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2594164,29,0,"2","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2594594,29,0,"1","110","D","1","D","04","D",13500,"D",.,"A",.,"A","1","D",11000,"D","01","D"
"20132",2595814,15,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2595894,35,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2595974,32,0,"1","100","D","5","D","02","D",.,"A",.,"A",.,"A","1","D",600,"D","02","D"
"20132",2596304,23,0,"1","200","D","1","D","02","D",9500,"D",.,"A",.,"A","1","D",9500,"D","02","D"
"20132",2596364,15,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20132",2596604,14,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20132",2596744,20,0,"1","110","D","1","D","02","D",700,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2596794,66,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2596844,31,0,"1","100","D","4","D","03","D",.,"A",1300,"D",.,"A","1","D",17000,"D","01","D"
"20132",2597314,26,0,"1","100","D","1","D","02","D",700,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2597314,27,0,"1","100","D","4","D","04","D",.,"A",2750,"D",.,"A","2","D",.,"A","05","D"
"20132",2597334,23,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2597584,24,0,"1","100","D","4","D","03","D",.,"A",100,"D",.,"A","2","D",.,"A","01","D"
"20132",2597714,7,0,"1","100","D","1","D","02","D",600,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2597754,24,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2597954,16,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2598124,14,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2598204,15,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2599204,17,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20132",2599255,15,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2599814,20,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20132",2600244,44,0,"1","100","D","1","D","03","D",1500,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2600614,59,0,"1","160","D","1","D","02","D",1000,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20132",2600694,25,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2601094,20,0,"2","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2601664,9,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2602294,54,0,"2","100","D","1","D","03","D",200,"D",.,"A",.,"A","1","D",500,"D","02","D"
"20132",2602954,42,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20132",2604374,26,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",14000,"D","01","D"
"20132",2605064,41,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2605274,8,0,"1","110","D","1","D","04","D",400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2605284,37,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2605354,94,0,"1","100","D","4","D","03","D",.,"A",6042,"D",.,"A","2","D",.,"A","04","D"
"20132",2605904,16,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2605954,18,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2606514,55,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2606534,55,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2607074,30,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2607094,61,0,"1","110","D","1","D","03","D",3500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2607204,13,0,"1","100","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2607404,23,0,"1","100","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2607904,63,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2608084,22,0,"1","100","D","1","D","04","D",1000,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2608715,12,0,"1","100","D","1","D","04","D",2500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2609044,22,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2609044,23,0,"1","110","D","1","D","05","D",3800,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2609304,53,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2609304,54,0,"1","110","D","1","D","03","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2609454,24,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2609734,31,0,"1","110","D","1","D","05","D",21000,"D",.,"A",.,"A","1","D",18000,"D","01","D"
"20132",2610194,11,0,"1","110","D","4","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2611204,43,0,"2","100","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2611704,49,0,"1","110","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2611774,18,0,"1","110","D","1","D","04","D",1000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2611794,29,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2612963,8,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2613115,6,0,"1","100","D","1","D","01","D",700,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2613503,23,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2613653,25,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2613653,26,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2613703,27,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2613733,65,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2613733,66,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20132",2614563,27,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2615253,48,0,"1","100","D","1","D","01","D",650,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2615643,23,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2615733,30,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2616383,11,0,"2","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2616923,31,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2617253,24,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2617403,33,0,"2","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2617813,35,0,"1","200","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2618123,15,0,"1","110","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2618825,18,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2619065,14,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2619173,26,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","04","D"
"20132",2619373,31,0,"1","150","D","1","D","03","D",650,"D",.,"A",.,"A","2","D",.,"A","07","D"
"20132",2619603,13,0,"2","110","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20132",2619853,36,0,"2","100","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",14000,"D","02","D"
"20132",2620773,56,0,"1","100","D","4","D","03","D",.,"A",7400,"D",.,"A","2","D",.,"A","02","D"
"20132",2621193,48,0,"2","100","D","4","D","01","D",.,"A",.,"A",15165,"D","2","D",.,"A","03","D"
"20132",2621223,10,0,"1","100","D","1","D","02","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2621543,41,0,"1","100","D","1","D","02","D",600,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2621733,38,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2621833,7,0,"1","100","D",,"C","03","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20132",2622613,31,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2623203,37,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2624733,31,0,"1","100","D","4","D","04","D",.,"A",2600,"D",.,"A","2","D",.,"A","02","D"
"20132",2624753,20,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2624983,55,0,"1","110","D","1","D","04","D",8000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2625803,17,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",1518,"D","01","D"
"20132",2626753,19,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2626903,8,0,"1","100","D","4","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20132",2627703,18,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2627823,30,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2627823,31,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20132",2628333,29,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2628343,43,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2628353,22,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2628613,10,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2628993,40,0,"1","100","D","1","D","03","D",7500,"D",.,"A",.,"A","1","D",.,"A","03","D"
"20132",2629913,34,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20132",2630003,25,0,"1","100","D","4","D","04","D",.,"A",200,"D",.,"A","2","D",.,"A","01","D"
"20132",2630033,80,0,"1","110","D","1","D","04","D",10000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2630053,33,0,"2","100","D","1","D","02","D",2100,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2630243,117,0,"1","110","D","1","D","04","D",1800,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2630243,118,0,"1","100","D","1","D","04","D",1500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2631195,17,0,"2","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2631563,21,0,"1","100","D","1","D","04","D",15000,"D",.,"A",.,"A","2","D",.,"A","06","D"
"20132",2631733,31,0,"1","110","D","1","D","02","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2631813,24,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2631853,20,0,"1","110","D","1","D","02","D",1500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2632403,36,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20132",2632513,13,0,"1","110","D","5","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2633263,60,0,"1","100","D","1","D","02","D",1000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2633473,17,0,"1","100","D","1","D","04","D",300,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2633473,18,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2633953,23,0,"2","110","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20132",2634063,55,0,"2","160","D","1","D","02","D",2500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2634543,26,0,"1","110","D","1","D","04","D",800,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2635263,15,0,"1","100","D","1","D","02","D",1700,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2635333,27,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2635893,36,0,"1","180","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20132",2635893,37,0,"1","180","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20132",2635893,38,0,"1","200","D","1","D","05","D",3000,"D",.,"A",.,"A","2","D",.,"A","07","D"
"20132",2635893,39,0,"1","200","D","1","D","04","D",4200,"D",.,"A",.,"A","2","D",.,"A","08","D"
"20132",2636533,30,0,"1","100","D","1","D","05","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2636543,46,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2636573,51,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2636813,22,0,"1","110","D","4","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2637753,11,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2637803,40,0,"1","100","D","1","D","05","D",1400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2637813,20,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2638683,25,0,"1","100","D","1","D","04","D",600,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2638883,44,0,"1","150","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20132",2638943,24,0,"2","110","D","1","D","03","D",15900,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2640053,54,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2640053,55,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2640243,41,0,"1","110","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2640923,20,0,"1","100","D","1","D","04","D",7500,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2640923,21,0,"1","100","D","1","D","03","D",300,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2640923,22,0,"1","100","D","1","D","03","D",2000,"F",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2641033,31,0,"1","110","D","1","D","03","D",16000,"D",.,"A",.,"A","1","D",2300,"D","01","D"
"20132",2641283,31,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2641403,30,0,"2","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20132",2642283,33,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2642403,50,0,"1","150","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20132",2642433,21,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20132",2642483,28,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2642983,49,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2644043,28,0,"1","150","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20132",2644343,14,0,"1","110","D","1","D","05","D",400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2644443,29,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2644753,35,0,"1","100","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20132",2644863,33,0,"1","100","D","4","D","05","D",.,"A",3000,"D",.,"A","2","D",.,"A","02","D"
"20132",2644983,29,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20132",2645153,48,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20132",2645745,45,0,"1","110","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
